CNPJ_NORMALIZADO,razao_social,Municipio,Porte,CNAE PRIMARIO,TEM_SESI,TEM_SENAI,STATUS_COMERCIAL,OPORTUNIDADE_CROSS_SELL
37888525000115,ATLANTIDA SE EMPREENDIMENTO IMOBILIARIO SPE LTDA,Messias,PEQUENO PORTE,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
5612717000450,ENERGY ENGENHARIA LTDA,Murici,DEMAIS,"Fabricacao de estruturas pre moldadas de concreto armado, em serie e sob encomenda",0,1,SOMENTE SENAI,SENAI → SESI
8898820000154,ASSISTENCE ENGENHARIA LTDA,Paripueira,PEQUENO PORTE,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
49204490000137,MASETTO ALIMENTOS LTDA,Penedo,MICRO EMPRESA,Fabricacao de conservas de frutas,0,1,SOMENTE SENAI,SENAI → SESI
52535498000190,CAPETRO ASFALTOS LTDA,Pilar,DEMAIS,Fabricacao de outros produtos quimicos nao especificados anteriormente,0,1,SOMENTE SENAI,SENAI → SESI
36862046000167,E MANGABEIRA LTDA,Pilar,MICRO EMPRESA,Fabricacao de estruturas metalicas,0,1,SOMENTE SENAI,SENAI → SESI
2805820003100,ENERFLEX BRASIL ENERGIA LTDA,Pilar,DEMAIS,Atividades de apoio a extracao de petroleo e gas natural,0,1,SOMENTE SENAI,SENAI → SESI
24252447000116,TEKNOL ELETRONICA INDUSTRIAL LTDA,Pilar,DEMAIS,"Manutencao e reparacao de maquinas, aparelhos e materiais eletricos nao especificados anteriormente",0,1,SOMENTE SENAI,SENAI → SESI
12392890000103,IMCREL IRMAOS MOREIRA EXTRACAO MINERAL LTDA,Rio Largo,DEMAIS,Extracao e britamento de pedras e outros materiais para construcao e beneficiamento associado,0,1,SOMENTE SENAI,SENAI → SESI
8962155000110,NORDESTE MOVEIS LTDA,Rio Largo,MICRO EMPRESA,Fabricacao de moveis com predominancia de madeira,0,1,SOMENTE SENAI,SENAI → SESI
36434141000160,SONHOBOM INDUSTRIA E COMERCIO DE MOVEIS LTDA,Rio Largo,PEQUENO PORTE,Fabricacao de colchoes,0,1,SOMENTE SENAI,SENAI → SESI
12275715000136,UTINGA ACUCAR E ETANOL S/A,Rio Largo,DEMAIS,Fabricacao de acucar em bruto,0,1,SOMENTE SENAI,SENAI → SESI
2949016002203,CONTROL CONSTRUCOES S.A,Santana do Ipanema,DEMAIS,Instalacao e manutencao eletrica,0,1,SOMENTE SENAI,SENAI → SESI
28450759000195,F T DE SOUZA FABRICACOES E CONSTRUCOES,Santana do Ipanema,MICRO EMPRESA,"Fabricacao de artefatos de ceramica e barro cozido para uso na construcao, exceto azulejos e pisos",0,1,SOMENTE SENAI,SENAI → SESI
31996403000166,MUI NOBRE ALIMENTOS LTDA,Santana do Ipanema,PEQUENO PORTE,"Fabricacao de especiarias, molhos, temperos e condimentos",0,1,SOMENTE SENAI,SENAI → SESI
4287461000148,UNICON CONSTRUCOES LTDA,Santana do Ipanema,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
9232993000100,EVANDRO V LIMA PANIFICACAO LTDA.,São José da Tapera,PEQUENO PORTE,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,0,1,SOMENTE SENAI,SENAI → SESI
10220039007423,OECI S.A.,São José da Tapera,DEMAIS,Construcao de obras de arte especiais,0,1,SOMENTE SENAI,SENAI → SESI
31534780000183,31.534.780 DIEGO CESAR SILVA SANTOS,São Miguel dos Campos,PEQUENO PORTE,Instalacao e manutencao eletrica,0,1,SOMENTE SENAI,SENAI → SESI
53062066000172,ANA GILDA ROBERTO DOS SANTOS,São Miguel dos Campos,MICRO EMPRESA,Fabricacao de alimentos e pratos prontos,0,1,SOMENTE SENAI,SENAI → SESI
26609733000111,SEABRA ENGENHARIA E PROJETOS LTDA,São Miguel dos Campos,PEQUENO PORTE,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
4426278000186,AGROPECUARIA INDUSTRIAL ALBA LTDA,Viçosa,MICRO EMPRESA,Fabricacao de laticinios,0,1,SOMENTE SENAI,SENAI → SESI
823434000191,AGRICOM AGRO INDUSTRIA E COMERCIO ANADIENSE LTDA,Anadia,PEQUENO PORTE,Fabricacao de conservas de frutas,1,0,SOMENTE SESI,SESI → SENAI
3657005000180,INDUSTRIA E COMERCIO DE AGUA MINERAL ANADIENSE LTDA,Anadia,DEMAIS,Fabricacao de aguas envasadas,1,0,SOMENTE SESI,SESI → SENAI
44260182000105,44.260.182 JEFFERSON DELANIO SOUZA DA SILVA,Arapiraca,MICRO EMPRESA,Instalacao e manutencao eletrica,1,0,SOMENTE SESI,SESI → SENAI
10547384000110,ACESSO10 INTERNET LTDA,Arapiraca,PEQUENO PORTE,Provedores de acesso as redes de comunicacoes,1,0,SOMENTE SESI,SESI → SENAI
2688725000140,AGRESTE ENGENHARIA SERVICOS E LOCACOES LTDA,Arapiraca,MICRO EMPRESA,Instalacao e manutencao eletrica,1,0,SOMENTE SESI,SESI → SENAI
15401489000180,AGRESTE SANEAMENTO S.A.,Arapiraca,DEMAIS,"Captacao, tratamento e distribuicao de agua",1,0,SOMENTE SESI,SESI → SENAI
40651434000176,AILSON O. ALMEIDA,Arapiraca,MICRO EMPRESA,Provedores de acesso as redes de comunicacoes,1,0,SOMENTE SESI,SESI → SENAI
33058882000103,ALYSSON J F DE OLIVEIRA,Arapiraca,MICRO EMPRESA,Servicos de comunicacao multimidia - scm,1,0,SOMENTE SESI,SESI → SENAI
20790997000138,ANA GLAUCIA DUARTE MENDONCA,Arapiraca,MICRO EMPRESA,Servicos de alinhamento e balanceamento de veiculos automotores,1,0,SOMENTE SESI,SESI → SENAI
29078439000119,ARTUR LUIS FERREIRA DE LIMA LTDA,Arapiraca,MICRO EMPRESA,Servicos de comunicacao multimidia - scm,1,0,SOMENTE SESI,SESI → SENAI
3636036001630,ASA BRANCA INDL. COML. E IMPORTADORA LTDA,Arapiraca,DEMAIS,"Preservacao de peixes, crustaceos e moluscos",1,0,SOMENTE SESI,SESI → SENAI
2181391000113,AVLYS CONFECCOES LTDA,Arapiraca,MICRO EMPRESA,"Confeccao de roupas profissionais, exceto sob medida",1,0,SOMENTE SESI,SESI → SENAI
54209896000142,C B DA COSTA ARAMOVEIS LTDA,Arapiraca,MICRO EMPRESA,"Fabricacao de moveis de outros materiais, exceto madeira e metal",1,0,SOMENTE SESI,SESI → SENAI
41480855000144,CARLOS A DOS S FARIAS GRAFICA E EDITORA,Arapiraca,MICRO EMPRESA,Impressao de material para outros usos,1,0,SOMENTE SESI,SESI → SENAI
34786603000182,CAVALCANTE E SILVA MECANICA LTDA,Arapiraca,MICRO EMPRESA,Servicos de manutencao e reparacao mecanica de veiculos automotores,1,0,SOMENTE SESI,SESI → SENAI
15581636000303,CIANO SOLUCOES AMBIENTAIS LTDA,Arapiraca,DEMAIS,Coleta de residuos nao perigosos,1,0,SOMENTE SESI,SESI → SENAI
7149307000521,CONFECCOES NOBREGA LTDA,Arapiraca,PEQUENO PORTE,"Confeccao de pecas de vestuario, exceto roupas intimas e as confeccionadas sob medida",1,0,SOMENTE SESI,SESI → SENAI
12376097000110,D N VILELA TECNOLOGIA LTDA,Arapiraca,MICRO EMPRESA,Servicos de comunicacao multimidia - scm,1,0,SOMENTE SESI,SESI → SENAI
21870171000141,DANIEL DE OLIVEIRA SILVA,Arapiraca,MICRO EMPRESA,"Confeccao, sob medida, de roupas profissionais",1,0,SOMENTE SESI,SESI → SENAI
14783509000324,E. D. SERVICOS DE COMUNICACOES LTDA.,Arapiraca,PEQUENO PORTE,Provedores de acesso as redes de comunicacoes,1,0,SOMENTE SESI,SESI → SENAI
17900904000176,EDVAN BARBOSA DE MELO,Arapiraca,PEQUENO PORTE,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
4769851000154,ERIVALDO DA COSTA,Arapiraca,MICRO EMPRESA,Fabricacao de outros produtos de metal nao especificados anteriormente,1,0,SOMENTE SESI,SESI → SENAI
32792105000117,EWERSSON ASSIS DOS SANTOS,Arapiraca,MICRO EMPRESA,Fabricacao de moveis com predominancia de metal,1,0,SOMENTE SESI,SESI → SENAI
49138205000127,FONTES SAO CARLOS LTDA,Arapiraca,MICRO EMPRESA,Fabricacao de aguas envasadas,1,0,SOMENTE SESI,SESI → SENAI
13154151000227,FRIGOVALE DO GUAPORE COM. E IND. DE CARNES LTDA,Arapiraca,DEMAIS,Frigorifico - abate de bovinos,1,0,SOMENTE SESI,SESI → SENAI
22127049000142,G RODRIGUES RAMOS LTDA,Arapiraca,MICRO EMPRESA,Instalacao e manutencao eletrica,1,0,SOMENTE SESI,SESI → SENAI
53749121000105,INCOFIBRAS IND E COM DE PLASTICOS LTDA,Arapiraca,MICRO EMPRESA,"Fabricacao de artefatos de material plastico para uso na construcao, exceto tubos e acessorios",1,0,SOMENTE SESI,SESI → SENAI
858237000108,IND E COMERCIO DE MASSAS TRIGO LTDA,Arapiraca,PEQUENO PORTE,Fabricacao de biscoitos e bolachas,1,0,SOMENTE SESI,SESI → SENAI
19950277000103,INDUSTRIA ALIMENTICIA DOCE CAMPO VERDE LTDA,Arapiraca,DEMAIS,Fabricacao de conservas de frutas,1,0,SOMENTE SESI,SESI → SENAI
12164854000354,INDUSTRIA DE CIMENTOS DE ALAGOAS LTDA,Arapiraca,DEMAIS,Fabricacao de cimento,1,0,SOMENTE SESI,SESI → SENAI
12213443000140,INDUSTRIAS REUNIDAS CORINGA LTDA,Arapiraca,DEMAIS,"Fabricacao de farinha de milho e derivados, exceto oleos de milho",1,0,SOMENTE SESI,SESI → SENAI
1232050000167,IRANILDO BARBOSA DE FARIAS LTDA,Arapiraca,MICRO EMPRESA,"Fabricacao de letras, letreiros e placas de qualquer material, exceto luminosos",1,0,SOMENTE SESI,SESI → SENAI
48973289000151,ITAMAR AUTO CENTER LTDA,Arapiraca,PEQUENO PORTE,Servicos de manutencao e reparacao mecanica de veiculos automotores,1,0,SOMENTE SESI,SESI → SENAI
27973446000159,ITSNET TELECOM LTDA,Arapiraca,MICRO EMPRESA,Provedores de acesso as redes de comunicacoes,1,0,SOMENTE SESI,SESI → SENAI
13647785000130,"IVC - ALIMENTOS, BEBIDAS E LOGISTICA LTDA",Arapiraca,DEMAIS,Fabricacao de vinagres,1,0,SOMENTE SESI,SESI → SENAI
7670835000106,J D DA SILVA SERVICOS,Arapiraca,MICRO EMPRESA,Obras de alvenaria,1,0,SOMENTE SESI,SESI → SENAI
20655142000102,J J LIRA PANIFICADORA LTDA,Arapiraca,PEQUENO PORTE,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
45702351000182,J M DA SILVA FILHO CONFECCOES,Arapiraca,MICRO EMPRESA,"Confeccao, sob medida, de roupas profissionais",1,0,SOMENTE SESI,SESI → SENAI
6204078000104,J S OLIVEIRA TROPICAL LTDA,Arapiraca,PEQUENO PORTE,Fabricacao de produtos de panificacao industrial,1,0,SOMENTE SESI,SESI → SENAI
8465020000140,J. F. CAVALCANTE PANIFICACAO,Arapiraca,MICRO EMPRESA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
11165010000101,J. FRANCISCO DA SILVA,Arapiraca,PEQUENO PORTE,"Fabricacao de cabines, carrocerias e reboques para outros veiculos automotores, exceto caminhoes e onibus",1,0,SOMENTE SESI,SESI → SENAI
28160531000160,JOSE ANDERSON DE OLIVEIRA SILVA,Arapiraca,MICRO EMPRESA,Servicos de comunicacao multimidia - scm,1,0,SOMENTE SESI,SESI → SENAI
24726921000102,JOSE ARNALDO PINHEIRO DE SOUZA LTDA,Arapiraca,MICRO EMPRESA,Servicos de comunicacao multimidia - scm,1,0,SOMENTE SESI,SESI → SENAI
15222018000105,JR DA SILVA CALHAS,Arapiraca,MICRO EMPRESA,Producao de artefatos estampados de metal,1,0,SOMENTE SESI,SESI → SENAI
12017984000100,JUCINEIDE MARINHO MARIANO,Arapiraca,MICRO EMPRESA,"Confeccao, sob medida, de roupas profissionais",1,0,SOMENTE SESI,SESI → SENAI
6145615000192,KAIZEN INDUSTRIA E COMERCIO DE COSMETICOS LTDA,Arapiraca,PEQUENO PORTE,"Fabricacao de cosmeticos, produtos de perfumaria e de higiene pessoal",1,0,SOMENTE SESI,SESI → SENAI
61289423000168,L F RIBEIRO LIMA SILVA LTDA,Arapiraca,MICRO EMPRESA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
63801373000181,LEVIPAN IND E COM DE PAES CONGELADOS LTDA,Arapiraca,DEMAIS,Fabricacao de produtos de panificacao industrial,1,0,SOMENTE SESI,SESI → SENAI
26405315000102,LOCANET TELECOMUNICACOES LTDA,Arapiraca,MICRO EMPRESA,Servicos de comunicacao multimidia - scm,1,0,SOMENTE SESI,SESI → SENAI
24321382000202,LUNA L NUNES AVICOLA LTDA,Arapiraca,DEMAIS,Fabricacao de alimentos para animais,1,0,SOMENTE SESI,SESI → SENAI
32863295000116,M L DA COSTA LTDA,Arapiraca,PEQUENO PORTE,Fabricacao de esquadrias de metal,1,0,SOMENTE SESI,SESI → SENAI
773296000183,MAP GELO LTDA,Arapiraca,MICRO EMPRESA,Fabricacao de gelo comum,1,0,SOMENTE SESI,SESI → SENAI
8680499000137,MAP INDUSTRIA E COMERCIO DE CONDIMENTOS E PLASTICOS LTDA,Arapiraca,PEQUENO PORTE,Fabricacao de vinagres,1,0,SOMENTE SESI,SESI → SENAI
36032082000101,MARCONORTE ENERGIA E EDUCACAO LTDA,Arapiraca,MICRO EMPRESA,Instalacao e manutencao eletrica,1,0,SOMENTE SESI,SESI → SENAI
18513216000116,MEGA INSTALACOES LTDA,Arapiraca,PEQUENO PORTE,Instalacao de maquinas e equipamentos industriais,1,0,SOMENTE SESI,SESI → SENAI
13342753000127,MINERACAO BARRETO SA,Arapiraca,DEMAIS,"Extracao de minerais para fabricacao de adubos, fertilizantes e outros produtos quimicos",1,0,SOMENTE SESI,SESI → SENAI
4224419000188,N B DOS SANTOS ALUMINIOS,Arapiraca,PEQUENO PORTE,Fabricacao de artigos de metal para uso domestico e pessoal,1,0,SOMENTE SESI,SESI → SENAI
5607666000126,NOEL NIVALDO DE SOUZA MOVEIS,Arapiraca,PEQUENO PORTE,Fabricacao de moveis com predominancia de madeira,1,0,SOMENTE SESI,SESI → SENAI
28868681000123,P H PEREIRA GOMES,Arapiraca,MICRO EMPRESA,Fabricacao de biscoitos e bolachas,1,0,SOMENTE SESI,SESI → SENAI
38732934000190,PLASTIC PACK LTDA,Arapiraca,MICRO EMPRESA,Fabricacao de embalagens de material plastico,1,0,SOMENTE SESI,SESI → SENAI
63928110000138,PORTAX PORTAS DE ENROLAR AUTOMATICAS LTDA,Arapiraca,MICRO EMPRESA,Fabricacao de esquadrias de metal,1,0,SOMENTE SESI,SESI → SENAI
5132476000108,PROTEICA ALIMENTOS LIMITADA,Arapiraca,DEMAIS,Fabricacao de alimentos para animais,1,0,SOMENTE SESI,SESI → SENAI
6161119000122,Q. VIEIRA DA CONCEICAO,Arapiraca,MICRO EMPRESA,"Confeccao, sob medida, de roupas profissionais",1,0,SOMENTE SESI,SESI → SENAI
39813810000100,QUINAS ARQUITETURA E ENGENHARIA LTDA,Arapiraca,PEQUENO PORTE,Construcao de edificios,1,0,SOMENTE SESI,SESI → SENAI
49616500000141,R A SERVICOS LTDA,Arapiraca,PEQUENO PORTE,Recondicionamento e recuperacao de motores para veiculos automotores,1,0,SOMENTE SESI,SESI → SENAI
43078549000101,R R COMERCIO E AUTO SERVICOS LTDA,Arapiraca,MICRO EMPRESA,Servicos de manutencao e reparacao mecanica de veiculos automotores,1,0,SOMENTE SESI,SESI → SENAI
17112040000128,RETIFICA DE MOTORES PINCEL LTDA,Arapiraca,MICRO EMPRESA,Recondicionamento e recuperacao de motores para veiculos automotores,1,0,SOMENTE SESI,SESI → SENAI
44835017000134,RM INDUSTRIA DE ACO LTDA,Arapiraca,PEQUENO PORTE,Fabricacao de estruturas metalicas,1,0,SOMENTE SESI,SESI → SENAI
3360646000178,SAMPLAS INDUSTRIA E COMERCIO DE PLASTICOS LTDA.,Arapiraca,DEMAIS,Fabricacao de artefatos de material plastico para outros usos nao especificados anteriormente,1,0,SOMENTE SESI,SESI → SENAI
2597092000164,SANTANA & SACRAMENTO LTDA,Arapiraca,PEQUENO PORTE,Impressao de material para outros usos,1,0,SOMENTE SESI,SESI → SENAI
4918610000120,SAO LUIZ INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,Arapiraca,PEQUENO PORTE,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
26777267000183,TCA - INDUSTRIA DE ALIMENTOS LTDA,Arapiraca,MICRO EMPRESA,Fabricacao de conservas de frutas,1,0,SOMENTE SESI,SESI → SENAI
8509161000117,TERRA NOSSA CONSTRUCOES E INCORPORACOES LTDA,Arapiraca,PEQUENO PORTE,Construcao de edificios,1,0,SOMENTE SESI,SESI → SENAI
2112625000170,UNIGRAF LTDA,Arapiraca,MICRO EMPRESA,Impressao de material para outros usos,1,0,SOMENTE SESI,SESI → SENAI
1774021000127,VULCAP - VULCANIZACAO ARAPIRACA LTDA,Arapiraca,PEQUENO PORTE,Fabricacao de pneumaticos e de camaras de ar,1,0,SOMENTE SESI,SESI → SENAI
10824654000193,CERAMICA DO AGRESTE LTDA,Atalaia,PEQUENO PORTE,"Fabricacao de artefatos de ceramica e barro cozido para uso na construcao, exceto azulejos e pisos",1,0,SOMENTE SESI,SESI → SENAI
28839212000186,ADRIANA DA SILVA SANTOS,Barra de Santo Antônio,MICRO EMPRESA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
36184815000115,JOSE ROBERTO DA SILVA COMERCIO LTDA,Barra de Santo Antônio,MICRO EMPRESA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
46767259000163,EL-AGRO COMERCIO DE INSUMOS AGRICOLAS LTDA,Barra de São Miguel,PEQUENO PORTE,"Preparacao e fiacao de fibras texteis naturais, exceto algodao",1,0,SOMENTE SESI,SESI → SENAI
41166745000102,MARUSKA FIBRA DE COCO LTDA,Barra de São Miguel,PEQUENO PORTE,"Preparacao e fiacao de fibras texteis naturais, exceto algodao",1,0,SOMENTE SESI,SESI → SENAI
22318086000138,ANA MARIA SOARES DE LIMA,Batalha,MICRO EMPRESA,Fabricacao de laticinios,1,0,SOMENTE SESI,SESI → SENAI
20409151000105,WIB PROVEDORES DE ACESSO LTDA,Batalha,PEQUENO PORTE,Servicos de comunicacao multimidia - scm,1,0,SOMENTE SESI,SESI → SENAI
13342753000470,MINERACAO BARRETO SA,Belo Monte,DEMAIS,"Extracao de minerais para fabricacao de adubos, fertilizantes e outros produtos quimicos",1,0,SOMENTE SESI,SESI → SENAI
12733937000155,TRIUNFO AGROINDUSTRIAL LTDA EM RECUPERACAO JUDICIAL,Boca da Mata,DEMAIS,Fabricacao de acucar em bruto,1,0,SOMENTE SESI,SESI → SENAI
5097317000101,FAZENDA TIMBAUBA INDUSTRIA E COMERCIO LTDA,Cacimbinhas,PEQUENO PORTE,Fabricacao de laticinios,1,0,SOMENTE SESI,SESI → SENAI
41194558000132,LATICINIO GALINHAS DO MAIA LTDA,Cacimbinhas,MICRO EMPRESA,Fabricacao de laticinios,1,0,SOMENTE SESI,SESI → SENAI
10629404000100,LATICINIO RENASCER LTDA,Cajueiro,PEQUENO PORTE,Fabricacao de laticinios,1,0,SOMENTE SESI,SESI → SENAI
8172791000149,BENTO E BISPO TELEINFORMATICA LTDA,Campo Alegre,MICRO EMPRESA,Servicos de comunicacao multimidia - scm,1,0,SOMENTE SESI,SESI → SENAI
12217832000224,INDUSTRIAL PORTO RICO S A - EM RECUPERACAO JUDICIAL,Campo Alegre,DEMAIS,Fabricacao de acucar em bruto,1,0,SOMENTE SESI,SESI → SENAI
2143828000124,LIMA & ANTUNES LTDA,Capela,MICRO EMPRESA,Fabricacao de laticinios,1,0,SOMENTE SESI,SESI → SENAI
39237180000165,R GOMES SANTOS LTDA,Coité do Nóia,MICRO EMPRESA,Servicos de comunicacao multimidia - scm,1,0,SOMENTE SESI,SESI → SENAI
45410144000154,ECO E PONTO LTDA,Coruripe,MICRO EMPRESA,Recuperacao de materiais nao especificados anteriormente,1,0,SOMENTE SESI,SESI → SENAI
16982376000260,ALAGOAS AMBIENTAL S/A,Craíbas,DEMAIS,Tratamento e disposicao de residuos nao perigosos,1,0,SOMENTE SESI,SESI → SENAI
19936024000428,PFM REFEICOES LTDA,Craíbas,DEMAIS,Fornecimento de alimentos preparados preponderantemente para empresas,1,0,SOMENTE SESI,SESI → SENAI
51065322000150,TOPFIBRA LTDA,Craíbas,MICRO EMPRESA,Servicos de comunicacao multimidia - scm,1,0,SOMENTE SESI,SESI → SENAI
16982376000340,ALAGOAS AMBIENTAL S/A,Delmiro Gouveia,DEMAIS,Tratamento e disposicao de residuos nao perigosos,1,0,SOMENTE SESI,SESI → SENAI
29441234000156,BISCOITO MANA LTDA,Delmiro Gouveia,PEQUENO PORTE,Fabricacao de biscoitos e bolachas,1,0,SOMENTE SESI,SESI → SENAI
35191383000107,INDUSTRIA SERTANEJA LTDA,Delmiro Gouveia,MICRO EMPRESA,Fabricacao de biscoitos e bolachas,1,0,SOMENTE SESI,SESI → SENAI
9555120000120,M. W. INDUSTRIA E EMPREENDIMENTOS LTDA,Feliz Deserto,DEMAIS,Moagem e fabricacao de produtos de origem vegetal nao especificados anteriormente,1,0,SOMENTE SESI,SESI → SENAI
55303152000155,NARAYANA CONEXOES DE INTERNET LTDA,Girau do Ponciano,MICRO EMPRESA,Provedores de acesso as redes de comunicacoes,1,0,SOMENTE SESI,SESI → SENAI
9498666000196,NARAYANA PROVEDOR DE INTERNET LTDA,Girau do Ponciano,PEQUENO PORTE,Servicos de comunicacao multimidia - scm,1,0,SOMENTE SESI,SESI → SENAI
5467621000101,WEDICAL INDUSTRIA E COMERCIO LTDA,Igaci,PEQUENO PORTE,"Fabricacao de cosmeticos, produtos de perfumaria e de higiene pessoal",1,0,SOMENTE SESI,SESI → SENAI
13342753000399,MINERACAO BARRETO SA,Jaramataia,DEMAIS,"Extracao de minerais para fabricacao de adubos, fertilizantes e outros produtos quimicos",1,0,SOMENTE SESI,SESI → SENAI
36381626000132,C R DE CAMARGO CONSTRUCOES LTDA,Joaquim Gomes,MICRO EMPRESA,Preparacao de massa de concreto e argamassa para construcao,1,0,SOMENTE SESI,SESI → SENAI
26807886000173,ADRIANO SOUZA DE SANTANA,Lagoa da Canoa,PEQUENO PORTE,Servicos de comunicacao multimidia - scm,1,0,SOMENTE SESI,SESI → SENAI
17958389000185,COMBAP TERRAPLENAGEM LTDA,Lagoa da Canoa,MICRO EMPRESA,Obras de terraplenagem,1,0,SOMENTE SESI,SESI → SENAI
37288825000163,ELIAS J. DA SILVA,Limoeiro de Anadia,MICRO EMPRESA,Provedores de acesso as redes de comunicacoes,1,0,SOMENTE SESI,SESI → SENAI
12970570000193,INAP - INDUSTRIA ALIMENTICIA POPULAR LTDA,Limoeiro de Anadia,DEMAIS,Fabricacao de conservas de frutas,1,0,SOMENTE SESI,SESI → SENAI
38544161000119,A F DE LIMA LTDA,Maceió,PEQUENO PORTE,"Fabricacao de acessorios do vestuario, exceto para seguranca e protecao",1,0,SOMENTE SESI,SESI → SENAI
43595969000165,A S GOMES TELECOM LTDA,Maceió,MICRO EMPRESA,Servicos de comunicacao multimidia - scm,1,0,SOMENTE SESI,SESI → SENAI
17532856000100,A. DE GUSMAO LYRA NETO LTDA,Maceió,PEQUENO PORTE,Manutencao e reparacao de maquinas e aparelhos de refrigeracao e ventilacao para uso industrial e comercial,1,0,SOMENTE SESI,SESI → SENAI
33173705000160,A. P. DA SILVA PERFURACOES DE POCOS.,Maceió,MICRO EMPRESA,Perfuracao e construcao de pocos de agua,1,0,SOMENTE SESI,SESI → SENAI
23057444000169,A.S CAR REPINTURA AUTOMOTIVA LTDA,Maceió,PEQUENO PORTE,Servicos de lanternagem ou funilaria e pintura de veiculos automotores,1,0,SOMENTE SESI,SESI → SENAI
52237747000161,ACESSO ONLINE TELECOM LTDA,Maceió,MICRO EMPRESA,Servicos de comunicacao multimidia - scm,1,0,SOMENTE SESI,SESI → SENAI
19216314000154,ACIOLI INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS LTDA,Maceió,PEQUENO PORTE,Fabricacao de embalagens de material plastico,1,0,SOMENTE SESI,SESI → SENAI
4012882000166,ACQUAPOCOS - PERFURACAO DE POCOS DE AGUA LTDA,Maceió,PEQUENO PORTE,Perfuracao e construcao de pocos de agua,1,0,SOMENTE SESI,SESI → SENAI
31948471000150,AGROBRASIL AGROINDUSTRIAL CEREAIS E SERVICOS LTDA,Maceió,PEQUENO PORTE,Beneficiamento de arroz,1,0,SOMENTE SESI,SESI → SENAI
5232382000100,AGUAS MINERAIS DO NORDESTE LTDA,Maceió,PEQUENO PORTE,Extracao de outros minerais nao metalicos nao especificados anteriormente,1,0,SOMENTE SESI,SESI → SENAI
20826927000192,AGUIAR E NASCIMENTO COMERCIO LTDA,Maceió,PEQUENO PORTE,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
39609914000190,AL CARDANS INDUSTRIA E COMERCIO DE PECAS E SERVICOS LTDA,Maceió,PEQUENO PORTE,Fabricacao de pecas e acessorios para o sistema de direcao e suspensao de veiculos automotores,1,0,SOMENTE SESI,SESI → SENAI
53243548000129,ALAGOANA IND. E COMERCIO DE IMPLEMENTOS LTDA,Maceió,MICRO EMPRESA,Servicos de manutencao e reparacao mecanica de veiculos automotores,1,0,SOMENTE SESI,SESI → SENAI
12264493000156,ALAGOAS VIDROS TEMPERADOS LTDA,Maceió,PEQUENO PORTE,Fabricacao de vidro plano e de seguranca,1,0,SOMENTE SESI,SESI → SENAI
35368695000143,ALIMENTA IND COM DE MASSAS FINAS E REP LTDA,Maceió,MICRO EMPRESA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
9350655000164,ALVES E SIQUEIRA LTDA,Maceió,MICRO EMPRESA,Instalacao e manutencao eletrica,1,0,SOMENTE SESI,SESI → SENAI
1357555000158,AMAZONAS INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,Maceió,PEQUENO PORTE,Fabricacao de outros produtos alimenticios nao especificados anteriormente,1,0,SOMENTE SESI,SESI → SENAI
44073180000107,ANA C DE O BARROS,Maceió,MICRO EMPRESA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
5727414000130,ANA MARIA DA ROCHA DOS SANTOS,Maceió,MICRO EMPRESA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,SOMENTE SESI,SESI → SENAI
18531819000140,ANDERSON ARRAES DELFINO LTDA,Maceió,PEQUENO PORTE,Servicos de manutencao e reparacao mecanica de veiculos automotores,1,0,SOMENTE SESI,SESI → SENAI
18015981000106,ANDREA DORIA CHAVES MONTEIRO,Maceió,PEQUENO PORTE,Servicos de manutencao e reparacao mecanica de veiculos automotores,1,0,SOMENTE SESI,SESI → SENAI
40077724000158,ANDREA SANTOS LEOPOLDINO,Maceió,MICRO EMPRESA,Instalacao e manutencao eletrica,1,0,SOMENTE SESI,SESI → SENAI
