Municipio,CNAE PRIMARIO,MERCADO,QT_SESI,QT_SENAI,QT_SESI_SENAI,QT_SESI_OU_SENAI,SEM_RELACIONAMENTO,PENETRACAO_SESI_%,PENETRACAO_SENAI_%,PENETRACAO_COMBINADA_%,GAP_SESI,GAP_SENAI,GAP_COMBINADO
Delmiro Gouveia,Instalacoes de sistema de prevencao contra incendio,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Delmiro Gouveia,"Instalacoes hidraulicas, sanitarias e de gas",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Delmiro Gouveia,"Manutencao e reparacao de geradores, transformadores e motores eletricos",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Delmiro Gouveia,Manutencao e reparacao de maquinas e aparelhos de refrigeracao e ventilacao para uso industrial e comercial,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Delmiro Gouveia,"Manutencao e reparacao de maquinas e equipamentos para a industria textil, do vestuario, do couro e calcados",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Delmiro Gouveia,Manutencao e reparacao de maquinas e equipamentos para uso geral nao especificados anteriormente,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Delmiro Gouveia,"Manutencao e reparacao de maquinas, aparelhos e equipamentos para instalacoes termicas",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Delmiro Gouveia,Manutencao e reparacao de motocicletas e motonetas,11,0,0,0,0,11,0.0,0.0,0.0,11,11,11
Delmiro Gouveia,Obras de acabamento em gesso e estuque,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Delmiro Gouveia,Obras de alvenaria,22,0,0,0,0,22,0.0,0.0,0.0,22,22,22
Delmiro Gouveia,Outras obras de acabamento da construcao,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Delmiro Gouveia,Outras obras de engenharia civil nao especificadas anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Delmiro Gouveia,Provedores de acesso as redes de comunicacoes,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Delmiro Gouveia,"Recuperacao de materiais metalicos, exceto aluminio",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Delmiro Gouveia,Recuperacao de sucatas de aluminio,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Delmiro Gouveia,Servico de laboratorio optico,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Delmiro Gouveia,Servicos de borracharia para veiculos automotores,7,0,0,0,0,7,0.0,0.0,0.0,7,7,7
Delmiro Gouveia,Servicos de capotaria,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Delmiro Gouveia,Servicos de comunicacao multimidia - scm,9,0,0,0,0,9,0.0,0.0,0.0,9,9,9
Delmiro Gouveia,Servicos de engenharia,14,0,0,0,0,14,0.0,0.0,0.0,14,14,14
Delmiro Gouveia,"Servicos de instalacao, manutencao e reparacao de acessorios para veiculos automotores",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Delmiro Gouveia,Servicos de lanternagem ou funilaria e pintura de veiculos automotores,8,0,0,0,0,8,0.0,0.0,0.0,8,8,8
Delmiro Gouveia,Servicos de manutencao e reparacao eletrica de veiculos automotores,5,0,0,0,0,5,0.0,0.0,0.0,5,5,5
Delmiro Gouveia,Servicos de manutencao e reparacao mecanica de veiculos automotores,25,0,0,0,0,25,0.0,0.0,0.0,25,25,25
Delmiro Gouveia,Servicos de montagem de moveis de qualquer material,5,0,0,0,0,5,0.0,0.0,0.0,5,5,5
Delmiro Gouveia,Servicos de pintura de edificios em geral,14,0,0,0,0,14,0.0,0.0,0.0,14,14,14
Delmiro Gouveia,Servicos de pre impressao,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Delmiro Gouveia,"Servicos de usinagem, tornearia e solda",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Delmiro Gouveia,Servicos especializados para construcao nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Delmiro Gouveia,Transmissao de energia eletrica,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Delmiro Gouveia,Tratamento e disposicao de residuos nao perigosos,1,1,0,0,1,0,100.0,0.0,100.0,0,1,0
Dois Riachos,Atividades do correio nacional,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Dois Riachos,Coleta de residuos nao perigosos,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Dois Riachos,Construcao de edificios,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Dois Riachos,"Extracao de areia, cascalho ou pedregulho e beneficiamento associado",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Dois Riachos,Fabricacao de equipamentos e acessorios para seguranca pessoal e profissional,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Dois Riachos,Fabricacao de produtos derivados do cacau e de chocolates,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Dois Riachos,Fornecimento de alimentos preparados preponderantemente para empresas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Dois Riachos,Frigorifico - abate de bovinos,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Dois Riachos,"Instalacao de portas, janelas, tetos, divisorias e armarios embutidos de qualquer material",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Dois Riachos,"Instalacao e manutencao de sistemas centrais de ar condicionado, de ventilacao e refrigeracao",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Dois Riachos,Instalacao e manutencao eletrica,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Dois Riachos,Manutencao e reparacao de motocicletas e motonetas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Dois Riachos,Obras de alvenaria,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Dois Riachos,Servicos de manutencao e reparacao mecanica de veiculos automotores,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Dois Riachos,Servicos de pintura de edificios em geral,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Dois Riachos,Transmissao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Estrela de Alagoas,Atividades de franqueadas do correio nacional,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Estrela de Alagoas,Atividades do correio nacional,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Estrela de Alagoas,"Confeccao de pecas de vestuario, exceto roupas intimas e as confeccionadas sob medida",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Estrela de Alagoas,Construcao de edificios,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Estrela de Alagoas,Fabricacao de artefatos texteis para uso domestico,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Estrela de Alagoas,Fabricacao de conservas de frutas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Estrela de Alagoas,Fabricacao de laticinios,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Estrela de Alagoas,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Estrela de Alagoas,Fabricacao de produtos de panificacao industrial,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Estrela de Alagoas,Fornecimento de alimentos preparados preponderantemente para empresas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Estrela de Alagoas,Instalacao e manutencao eletrica,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Estrela de Alagoas,Obras de alvenaria,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Estrela de Alagoas,Outras obras de acabamento da construcao,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Estrela de Alagoas,Provedores de acesso as redes de comunicacoes,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Estrela de Alagoas,Servicos de comunicacao multimidia - scm,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Estrela de Alagoas,"Servicos de instalacao, manutencao e reparacao de acessorios para veiculos automotores",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Estrela de Alagoas,Servicos de pintura de edificios em geral,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,Acabamento de calcados de couro sob contrato,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,Atividades do correio nacional,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,Coleta de residuos nao perigosos,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,"Confeccao de pecas de vestuario, exceto roupas intimas e as confeccionadas sob medida",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,"Confeccao, sob medida, de pecas do vestuario, exceto roupas intimas",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Feira Grande,Construcao de edificios,19,0,1,0,1,18,0.0,5.2632,5.2632,19,18,18
Feira Grande,Fabricacao de artefatos de cimento para uso na construcao,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,"Fabricacao de artefatos diversos de madeira, exceto moveis",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,Fabricacao de artefatos texteis para uso domestico,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,"Fabricacao de artigos de serralheria, exceto esquadrias",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Feira Grande,Fabricacao de bijuterias e artefatos semelhantes,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,Fabricacao de biscoitos e bolachas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,Fabricacao de farinha de mandioca e derivados,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,Fabricacao de massas alimenticias,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,Fabricacao de moveis com predominancia de madeira,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,"Fabricacao de outros produtos do fumo, exceto cigarros, cigarrilhas e charutos",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Feira Grande,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Feira Grande,Fabricacao de produtos diversos nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,Incorporacao de empreendimentos imobiliarios,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,Instalacao de maquinas e equipamentos industriais,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,"Instalacao e manutencao de sistemas centrais de ar condicionado, de ventilacao e refrigeracao",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,Instalacao e manutencao eletrica,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Feira Grande,Manutencao e reparacao de motocicletas e motonetas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,Obras de acabamento em gesso e estuque,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Feira Grande,Obras de alvenaria,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Feira Grande,Outras atividades de telecomunicacoes nao especificadas anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,Servicos de borracharia para veiculos automotores,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,Servicos de comunicacao multimidia - scm,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feira Grande,Servicos de engenharia,5,0,0,0,0,5,0.0,0.0,0.0,5,5,5
Feira Grande,"Servicos de instalacao, manutencao e reparacao de acessorios para veiculos automotores",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Feira Grande,Servicos de manutencao e reparacao mecanica de veiculos automotores,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Feira Grande,Servicos de pintura de edificios em geral,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Feira Grande,Transmissao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feliz Deserto,Atividades do correio nacional,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feliz Deserto,"Confeccao de pecas de vestuario, exceto roupas intimas e as confeccionadas sob medida",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feliz Deserto,"Confeccao, sob medida, de pecas do vestuario, exceto roupas intimas",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feliz Deserto,Construcao de edificios,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Feliz Deserto,Extracao de outros minerais nao metalicos nao especificados anteriormente,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Feliz Deserto,"Fabricacao de artefatos diversos de madeira, exceto moveis",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feliz Deserto,Fabricacao de conservas de frutas,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Feliz Deserto,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feliz Deserto,Fabricacao de produtos de panificacao industrial,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feliz Deserto,Fabricacao de produtos diversos nao especificados anteriormente,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Feliz Deserto,Fornecimento de alimentos preparados preponderantemente para empresas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feliz Deserto,Geracao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feliz Deserto,Incorporacao de empreendimentos imobiliarios,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feliz Deserto,"Manutencao e reparacao de maquinas, aparelhos e materiais eletricos nao especificados anteriormente",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feliz Deserto,Moagem e fabricacao de produtos de origem vegetal nao especificados anteriormente,1,1,0,0,1,0,100.0,0.0,100.0,0,1,0
Feliz Deserto,Obras de alvenaria,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Feliz Deserto,Obras de terraplenagem,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Feliz Deserto,Servicos de borracharia para veiculos automotores,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,Acabamento de calcados de couro sob contrato,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,Atividades do correio nacional,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,"Captacao, tratamento e distribuicao de agua",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,"Confeccao, sob medida, de pecas do vestuario, exceto roupas intimas",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,Construcao de edificios,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Flexeiras,Extracao de saibro e beneficiamento associado,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,Fabricacao de acucar em bruto,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,Fabricacao de artefatos de couro nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,"Fabricacao de artigos de serralheria, exceto esquadrias",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Flexeiras,Fabricacao de bijuterias e artefatos semelhantes,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,Fabricacao de gelo comum,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,Fabricacao de massas alimenticias,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Flexeiras,Fabricacao de moveis com predominancia de madeira,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,"Fabricacao de outros artefatos e produtos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Flexeiras,Fabricacao de produtos de panificacao industrial,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,Fornecimento de alimentos preparados preponderantemente para empresas,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Flexeiras,"Instalacao e manutencao de sistemas centrais de ar condicionado, de ventilacao e refrigeracao",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,Instalacao e manutencao eletrica,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Flexeiras,Manutencao e reparacao de maquinas e aparelhos de refrigeracao e ventilacao para uso industrial e comercial,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,Manutencao e reparacao de motocicletas e motonetas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,"Manutencao e reparacao de tanques, reservatorios metalicos e caldeiras, exceto para veiculos",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,Obras de alvenaria,9,0,0,0,0,9,0.0,0.0,0.0,9,9,9
Flexeiras,Obras de terraplenagem,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,Outras obras de acabamento da construcao,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,Servicos de borracharia para veiculos automotores,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Flexeiras,Servicos de capotaria,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,Servicos de comunicacao multimidia - scm,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Flexeiras,Servicos de engenharia,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,Servicos de manutencao e reparacao eletrica de veiculos automotores,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Flexeiras,Servicos de manutencao e reparacao mecanica de veiculos automotores,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Flexeiras,"Servicos de usinagem, tornearia e solda",6,0,0,0,0,6,0.0,0.0,0.0,6,6,6
Flexeiras,Transmissao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,Abate de aves,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,Aplicacao de revestimentos e de resinas em interiores e exteriores,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Girau do Ponciano,Atividades do correio nacional,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,"Confeccao de roupas profissionais, exceto sob medida",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,"Confeccao, sob medida, de pecas do vestuario, exceto roupas intimas",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Girau do Ponciano,Construcao de edificios,15,0,0,0,0,15,0.0,0.0,0.0,15,15,15
Girau do Ponciano,Distribuicao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,"Extracao de areia, cascalho ou pedregulho e beneficiamento associado",5,0,0,0,0,5,0.0,0.0,0.0,5,5,5
Girau do Ponciano,Fabricacao de artefatos de cimento para uso na construcao,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,Fabricacao de artefatos de couro nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,Fabricacao de artefatos texteis para uso domestico,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,"Fabricacao de artigos de serralheria, exceto esquadrias",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,"Fabricacao de artigos do vestuario, produzidos em malharias e tricotagens, exceto meias",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,Fabricacao de aviamentos para costura,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,Fabricacao de esquadrias de madeira e de pecas de madeira para instalacoes industriais e comerciais,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,"Fabricacao de estruturas pre moldadas de concreto armado, em serie e sob encomenda",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,Fabricacao de farinha de mandioca e derivados,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Girau do Ponciano,Fabricacao de gelo comum,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Girau do Ponciano,Fabricacao de laticinios,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,"Fabricacao de letras, letreiros e placas de qualquer material, exceto luminosos",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,Fabricacao de moveis com predominancia de madeira,9,0,0,0,0,9,0.0,0.0,0.0,9,9,9
Girau do Ponciano,"Fabricacao de outros artefatos e produtos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,Fabricacao de outros produtos texteis nao especificados anteriormente,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Girau do Ponciano,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,6,0,0,0,0,6,0.0,0.0,0.0,6,6,6
Girau do Ponciano,"Fabricacao de produtos de pastas celulosicas, papel, cartolina, papel cartao e papelao ondulado nao especificados anteriormente",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,Fabricacao de produtos diversos nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,Fabricacao de sorvetes e outros gelados comestiveis,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,Fornecimento de alimentos preparados preponderantemente para empresas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,Impressao de material para outros usos,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,Incorporacao de empreendimentos imobiliarios,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Girau do Ponciano,"Instalacao e manutencao de sistemas centrais de ar condicionado, de ventilacao e refrigeracao",3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Girau do Ponciano,Instalacao e manutencao eletrica,8,0,0,0,0,8,0.0,0.0,0.0,8,8,8
Girau do Ponciano,Manutencao e reparacao de maquinas e aparelhos de refrigeracao e ventilacao para uso industrial e comercial,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,Manutencao e reparacao de motocicletas e motonetas,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Girau do Ponciano,Obras de acabamento em gesso e estuque,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Girau do Ponciano,Obras de alvenaria,14,0,0,0,0,14,0.0,0.0,0.0,14,14,14
Girau do Ponciano,Obras de terraplenagem,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Girau do Ponciano,Outras atividades de telecomunicacoes nao especificadas anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,Outras obras de acabamento da construcao,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Girau do Ponciano,Perfuracao e construcao de pocos de agua,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,Preparacao de massa de concreto e argamassa para construcao,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,Provedores de acesso as redes de comunicacoes,3,1,0,0,1,2,33.3333,0.0,33.3333,2,3,2
Girau do Ponciano,Servicos de borracharia para veiculos automotores,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Girau do Ponciano,Servicos de comunicacao multimidia - scm,3,1,0,0,1,2,33.3333,0.0,33.3333,2,3,2
Girau do Ponciano,"Servicos de instalacao, manutencao e reparacao de acessorios para veiculos automotores",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Girau do Ponciano,Servicos de lanternagem ou funilaria e pintura de veiculos automotores,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Girau do Ponciano,Servicos de manutencao e reparacao mecanica de veiculos automotores,8,0,1,0,1,7,0.0,12.5,12.5,8,7,7
Girau do Ponciano,Servicos de pintura de edificios em geral,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Girau do Ponciano,Transmissao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Ibateguara,Atividades do correio nacional,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Ibateguara,Construcao de edificios,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Ibateguara,"Fabricacao de artigos de serralheria, exceto esquadrias",4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Ibateguara,Fabricacao de artigos opticos,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Ibateguara,"Fabricacao de artigos para viagem, bolsas e semelhantes de qualquer material",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Ibateguara,Fabricacao de bijuterias e artefatos semelhantes,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Ibateguara,Fabricacao de massas alimenticias,5,0,0,0,0,5,0.0,0.0,0.0,5,5,5
Ibateguara,Fabricacao de moveis com predominancia de madeira,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Ibateguara,Fabricacao de outros produtos alimenticios nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Ibateguara,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Ibateguara,Fabricacao de produtos de panificacao industrial,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
Ibateguara,Fabricacao de produtos diversos nao especificados anteriormente,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Ibateguara,"Faccao de pecas do vestuario, exceto roupas intimas",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Ibateguara,Incorporacao de empreendimentos imobiliarios,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Ibateguara,Instalacao e manutencao eletrica,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Ibateguara,Instalacoes de sistema de prevencao contra incendio,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Ibateguara,"Instalacoes hidraulicas, sanitarias e de gas",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Ibateguara,Manutencao e reparacao de motocicletas e motonetas,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Ibateguara,Obras de alvenaria,5,0,0,0,0,5,0.0,0.0,0.0,5,5,5
Ibateguara,Outras atividades de telecomunicacoes nao especificadas anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Ibateguara,Outras obras de acabamento da construcao,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Ibateguara,Outras obras de instalacoes em construcoes nao especificadas anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Ibateguara,Servicos de borracharia para veiculos automotores,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Ibateguara,Servicos de comunicacao multimidia - scm,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Ibateguara,Servicos de confeccao de armacoes metalicas para a construcao,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Ibateguara,Servicos de engenharia,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Ibateguara,Servicos de lanternagem ou funilaria e pintura de veiculos automotores,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
Ibateguara,Servicos de manutencao e reparacao mecanica de veiculos automotores,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
Ibateguara,"Servicos de usinagem, tornearia e solda",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
Ibateguara,Transmissao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
