cnpj_basico,opcao_simples,data_opcao_simples,data_exclusao_simples,opcao_mei,data_opcao_mei,data_exclusao_mei
43599079,N,20210921,20251231,N,20210921,20251231
43601013,S,20210921,00000000,S,20210921,00000000
43601110,N,20210921,20251231,N,20210921,20251231
43601262,S,20210921,00000000,S,20210921,00000000
43601466,N,20210921,20251231,N,20210921,20251231
43603068,N,20210921,20251231,N,20210921,20251231
43604353,N,20210921,20251231,N,20210921,20251231
43605825,S,20260101,20261231,N,20210921,20241231
43610358,S,20210922,00000000,S,20210922,00000000
43611113,S,20210922,00000000,S,20210922,00000000
43615179,S,20210922,00000000,S,20210922,00000000
43622666,N,20210922,20241231,N,20210922,20241231
43622996,S,20240101,00000000,N,00000000,00000000
43623375,S,20210923,00000000,S,20210923,00000000
43628344,S,20210923,20261231,S,20210923,20261231
43636692,S,20210923,20261231,N,20210923,20220731
43639062,S,20210923,00000000,S,20210923,00000000
43640543,S,20210924,00000000,S,20210924,00000000
43641611,S,20210924,00000000,S,20210924,00000000
43644275,S,20250101,00000000,N,00000000,00000000
43644792,S,20210924,00000000,S,20210924,00000000
43645441,S,20210924,00000000,S,20210924,00000000
43645640,S,20210924,00000000,S,20210924,00000000
43646513,S,20210924,00000000,N,20210924,20231231
43647233,S,20210924,00000000,S,20210924,00000000
43650065,S,20210924,00000000,S,20210924,00000000
43653549,S,20210924,00000000,S,20210924,00000000
43654864,N,20210925,20251231,N,20210925,20251231
43658431,S,20210926,00000000,S,20210926,00000000
43658528,S,20210926,20261231,S,20210926,20261231
43659363,S,20210926,00000000,S,20210926,00000000
43660264,S,20210927,00000000,S,20210927,00000000
43661389,S,20210927,20261231,N,00000000,00000000
43661808,S,20210927,20261231,N,20210927,20241130
43662661,S,20210927,00000000,S,20210927,00000000
43662726,S,20210927,00000000,N,00000000,00000000
43664322,S,20210927,00000000,N,20210927,20260731
43664813,S,20210927,00000000,S,20210927,00000000
43667015,S,20210927,00000000,S,20210927,00000000
43667139,S,20210927,00000000,S,20210927,00000000
43667405,S,20260101,20261231,N,20210927,20241031
43678029,S,20210928,20261231,N,00000000,00000000
43678593,S,20210928,00000000,N,00000000,00000000
43679226,S,20240101,00000000,N,00000000,00000000
43679887,S,20210928,00000000,N,00000000,00000000
43680901,S,20210928,00000000,S,20210928,00000000
43681848,S,20210928,00000000,S,20210928,00000000
43682766,S,20210928,00000000,S,20210928,00000000
43683287,S,20210928,00000000,N,20210928,20231231
43686621,S,20210928,00000000,S,20210928,00000000
43686908,S,20210928,00000000,S,20210928,00000000
43688178,S,20210928,00000000,S,20210928,00000000
43689242,S,20210928,00000000,S,20210928,00000000
43692440,N,20210928,20241231,N,20210928,20241231
43694255,S,20210929,00000000,S,20210929,00000000
43694597,S,20210929,00000000,S,20210929,00000000
43694630,S,20260101,20261231,N,20210929,20251231
43697784,S,20210929,00000000,S,20210929,00000000
43698013,S,20210929,00000000,S,20210929,00000000
43699544,S,20210929,00000000,S,20210929,00000000
43701657,S,20210929,00000000,S,20210929,00000000
43703015,S,20210929,00000000,S,20210929,00000000
43703208,S,20210929,20261231,N,20210929,20250430
43704911,S,20210929,00000000,S,20210929,00000000
43705131,S,20210929,00000000,S,20210929,00000000
43707495,S,20210929,00000000,S,20210929,00000000
43707940,S,20210929,00000000,S,20210929,00000000
43708043,S,20210929,20261231,N,20210929,20241231
43711631,S,20210930,00000000,S,20210930,00000000
43711812,S,20260101,20261231,N,00000000,00000000
43712585,S,20250101,00000000,N,00000000,00000000
43713370,S,20210930,00000000,S,20210930,00000000
43715056,S,20210930,00000000,S,20210930,00000000
43718861,S,20210930,00000000,S,20210930,00000000
43720915,S,20210930,00000000,S,20210930,00000000
43726930,S,20211001,00000000,S,20211001,00000000
43727078,N,20240101,20241231,N,00000000,00000000
43729712,S,20211001,20261231,S,20211001,20261231
43730419,S,20211001,00000000,S,20211001,00000000
43730645,S,20211001,00000000,S,20211001,00000000
43732305,N,20211001,20251231,N,20211001,20211001
43735850,N,20211001,20241231,N,20211001,20211001
43740820,S,20211001,00000000,N,20211001,20250430
43741649,S,20211001,00000000,N,00000000,00000000
43741797,S,20211001,20261231,S,20211001,20261231
43743983,S,20211002,00000000,N,20211002,20240831
43749888,S,20211004,00000000,S,20211004,00000000
43756827,N,20250101,20251231,N,00000000,00000000
43760070,N,20211004,20251231,N,20211004,20251231
43761581,N,20211004,20221231,N,00000000,00000000
43761620,S,20211004,00000000,S,20211004,00000000
43761854,S,20211004,00000000,S,20211004,00000000
43762108,N,20211004,20251231,N,20211004,20251231
43765222,S,20211005,00000000,S,20211005,00000000
43765876,S,20211005,00000000,S,20211005,00000000
43766306,S,20211005,00000000,S,20211005,00000000
43768247,S,20250101,20261231,N,00000000,00000000
43769238,S,20211005,00000000,S,20211005,00000000
43769444,S,20211005,00000000,S,20211005,00000000
43769503,N,20250101,20251231,N,20211005,20221231
43770392,N,20211005,20241231,N,20211005,20241231
43770408,N,20211005,20251231,N,20211005,20251231
43771101,N,20211005,20241231,N,20211005,20241231
43772603,S,20211005,20261231,S,20211005,20261231
43775278,S,20260101,00000000,N,20211005,20241231
43776280,S,20211005,00000000,S,20211005,00000000
43776571,N,20211005,20251231,N,20211005,20251231
43776976,S,20211005,00000000,N,20211005,20251031
43778981,N,20211005,20241231,N,00000000,00000000
43783180,S,20211006,00000000,N,00000000,00000000
43783401,S,20211006,00000000,S,20211006,00000000
43784893,S,20250101,20261231,N,20211006,20221231
43785571,S,20211006,20261231,N,20211006,20211231
43786842,S,20211006,00000000,S,20211006,00000000
43787769,S,20211006,00000000,S,20211006,00000000
43792110,S,20211006,00000000,S,20211006,00000000
43792863,N,20211006,20251231,N,20211006,20251231
43796674,S,20260101,00000000,N,00000000,00000000
43798091,S,20260101,20261231,N,20211006,20231231
43798765,S,20211006,00000000,S,20211006,00000000
43803044,S,20211007,00000000,S,20211007,00000000
43803144,S,20211007,00000000,S,20211007,00000000
43803528,S,20211007,00000000,S,20211007,00000000
43804887,S,20211007,00000000,S,20211007,00000000
43804907,S,20211007,00000000,S,20211007,00000000
43811323,S,20211007,20261231,N,00000000,00000000
43815887,S,20211007,00000000,S,20211007,00000000
43816752,S,20211008,00000000,N,00000000,00000000
43817582,N,20211008,20241231,N,20211008,20241231
43818424,S,20211008,00000000,S,20211008,00000000
43818720,S,20211008,00000000,S,20211008,00000000
43820543,S,20211008,00000000,S,20211008,00000000
43822939,S,20211008,00000000,S,20211008,00000000
43824272,S,20211008,00000000,S,20211008,00000000
43824829,S,20211008,00000000,S,20211008,00000000
43824896,S,20211008,00000000,S,20211008,00000000
43825852,S,20211008,00000000,N,00000000,00000000
43830604,S,20211009,00000000,S,20211009,00000000
43832943,S,20211009,00000000,S,20211009,00000000
43834893,S,20211010,00000000,N,20211010,20251231
43836341,S,20211011,00000000,S,20211011,00000000
43836459,S,20211011,00000000,S,20211011,00000000
43836957,S,20211011,00000000,S,20211011,00000000
43837967,S,20211011,00000000,S,20211011,00000000
43838413,S,20211011,00000000,S,20211011,00000000
43838779,S,20211011,00000000,S,20211011,00000000
43840854,S,20211011,00000000,S,20211011,00000000
43842131,S,20211011,00000000,N,20211011,20260731
43842808,S,20211011,00000000,S,20211011,00000000
43843883,S,20211011,00000000,N,20211011,20230731
43844301,N,20250101,20251231,N,20250101,20251231
43844417,S,20260101,00000000,S,20260101,00000000
43845371,S,20211012,20261231,S,20211012,20261231
43847476,N,20211012,20241231,N,20211012,20241231
43848003,S,20211012,00000000,N,20211012,20231231
43856367,S,20211013,20261231,S,20211013,20261231
43859627,S,20211013,00000000,S,20211013,00000000
43859801,S,20211013,00000000,S,20211013,00000000
43860009,S,20260101,20261231,N,20211013,20221231
43862498,S,20211013,00000000,S,20211013,00000000
43863012,S,20211013,00000000,S,20211013,00000000
43865599,S,20211014,00000000,S,20211014,00000000
43866129,S,20211014,00000000,S,20211014,00000000
43866457,S,20211014,00000000,S,20211014,00000000
43866499,S,20211014,20261231,S,20211014,20261231
43867049,S,20211014,00000000,S,20211014,00000000
43869240,S,20211014,00000000,N,00000000,00000000
43871937,N,20211014,20251231,N,20211014,20251231
43873932,S,20211014,20261231,N,20211014,20231231
43877735,N,20211014,20251231,N,20211014,20251231
43884855,S,20260101,20261231,N,20211015,20211231
43886053,N,20211015,20231231,N,00000000,00000000
43888939,S,20211015,00000000,N,00000000,00000000
43889661,N,20211015,20251231,N,20211015,20251231
43890203,S,20211015,00000000,N,20211015,20230430
43891451,S,20211015,00000000,S,20211015,00000000
43892233,N,20211015,20251231,N,00000000,00000000
43892260,N,20211015,20251231,N,20211015,20251231
43893974,S,20211015,00000000,S,20211015,00000000
43894611,S,20250101,20261231,S,20250101,20261231
43894935,S,20211015,00000000,N,00000000,00000000
43896056,S,20211015,00000000,N,00000000,00000000
43896949,S,20211015,00000000,S,20211015,00000000
43897950,S,20211016,00000000,S,20211016,00000000
43899307,S,20211016,00000000,S,20211016,00000000
43899773,N,20211016,20231231,N,20211016,20220731
43903915,S,20211018,00000000,N,00000000,00000000
43904161,S,20211018,00000000,S,20211018,00000000
43904368,S,20211018,00000000,S,20211018,00000000
43904784,S,20211018,00000000,S,20211018,00000000
43904920,S,20211018,00000000,S,20211018,00000000
43905483,S,20250101,00000000,N,00000000,00000000
43907668,N,20211018,20241231,N,20211018,20241231
43908962,S,20211018,00000000,S,20211018,00000000
43909067,S,20211018,00000000,S,20211018,00000000
43909948,S,20250101,00000000,N,20211018,20230331
43913018,S,20211018,00000000,S,20211018,00000000
43918299,S,20250101,00000000,N,20211018,20211231
43920739,S,20211019,00000000,S,20211019,00000000
43921054,S,20211019,00000000,S,20211019,00000000
43921233,S,20211019,00000000,S,20211019,00000000
43921688,S,20211019,00000000,S,20211019,00000000
43924143,S,20211019,00000000,S,20211019,00000000
43925533,S,20211019,00000000,S,20211019,00000000
43927423,S,20211019,20261231,N,20211019,20211019
43927975,S,20240101,00000000,N,00000000,00000000
43928457,S,20211019,00000000,S,20211019,00000000
43933735,S,20211019,00000000,S,20211019,00000000
43933883,S,20250101,20261231,N,00000000,00000000
43936621,S,20211019,00000000,S,20211019,00000000
43938697,S,20211019,00000000,S,20211019,00000000
43938834,S,20211020,00000000,S,20211020,00000000
43939025,S,20211020,00000000,S,20211020,00000000
43939141,S,20211020,20261231,N,20211020,20240930
43939904,S,20211020,00000000,S,20260101,00000000
43940602,S,20211020,00000000,S,20211020,00000000
43942208,S,20260101,00000000,S,20260101,00000000
43944196,S,20211020,00000000,N,00000000,00000000
43946684,S,20250101,20261231,N,00000000,00000000
43947833,S,20211020,00000000,S,20211020,00000000
43948535,S,20211020,00000000,S,20211020,00000000
43951215,N,20211021,20251231,N,20211021,20251231
43951692,S,20211021,00000000,S,20211021,00000000
43952369,S,20211021,00000000,S,20211021,00000000
43953419,S,20211021,00000000,S,20211021,00000000
43954093,S,20211021,00000000,S,20211021,00000000
43954793,S,20211021,00000000,N,20211021,20260430
43955575,S,20211021,00000000,S,20211021,00000000
43955864,S,20211021,00000000,S,20211021,00000000
43957159,S,20260101,20261231,N,00000000,00000000
43957306,S,20211021,00000000,S,20211021,00000000
43957314,S,20211021,00000000,S,20211021,00000000
43962043,N,20211021,20251231,N,20211021,20251231
43963262,N,20211021,20241231,N,00000000,00000000
43965337,S,20211021,00000000,S,20211021,00000000
43966668,N,20240101,20251231,N,20211021,20220630
43966938,S,20211021,00000000,S,20211021,00000000
43968211,S,20211021,00000000,S,20260101,00000000
43971044,S,20211021,00000000,S,20211021,00000000
43972438,S,20260101,20261231,N,20211022,20231231
43972720,S,20211022,00000000,S,20211022,00000000
43973347,S,20211022,00000000,N,00000000,00000000
43975204,S,20211022,00000000,N,00000000,00000000
43977484,S,20211022,00000000,S,20211022,00000000
43982564,S,20211022,00000000,S,20211022,00000000
43986072,S,20211022,00000000,N,20211022,20211231
43986151,S,20211022,00000000,S,20211022,00000000
43986864,S,20211022,00000000,S,20211022,00000000
43987993,S,20211023,00000000,S,20211023,00000000
43988840,S,20211023,00000000,S,20211023,00000000
43990735,S,20211023,00000000,S,20211023,00000000
43991099,S,20211024,00000000,S,20211024,00000000
43991317,S,20260101,20261231,N,20211024,20231231
43991573,S,20211024,00000000,S,20211024,00000000
43991978,S,20211024,00000000,S,20211024,00000000
43994677,S,20211025,00000000,S,20211025,00000000
43995632,N,20211025,20251231,N,20211025,20251231
43995761,N,20211025,20251231,N,20211025,20251231
43995973,S,20211025,00000000,S,20211025,00000000
43997639,N,20211025,20231231,N,00000000,00000000
44000930,S,20211025,00000000,S,20211025,00000000
44002702,N,20250101,20251231,N,00000000,00000000
44002878,S,20211025,00000000,S,20250101,00000000
44003029,S,20211025,00000000,S,20211025,00000000
44003449,S,20211025,20261231,S,20211025,20261231
44007449,S,20211025,00000000,S,20211025,00000000
44012143,N,20211025,20241231,N,00000000,00000000
44013932,S,20211026,00000000,N,20211026,20220731
44014163,N,20211026,20251231,N,20211026,20251231
44014559,S,20211026,20261231,S,20211026,20261231
44018196,S,20211026,00000000,S,20211026,00000000
44019254,S,20230101,00000000,N,00000000,00000000
44019738,S,20211026,00000000,S,20211026,00000000
44020464,S,20211026,00000000,S,20211026,00000000
44024582,S,20211026,00000000,S,20211026,00000000
44025126,N,20211026,20241231,N,00000000,00000000
44025676,S,20211026,00000000,S,20211026,00000000
44025747,N,20211026,20251231,N,20211026,20211231
44028921,S,20211026,00000000,S,20211026,00000000
44030297,S,20211026,00000000,S,20211026,00000000
44030711,S,20211026,00000000,S,20211026,00000000
44032454,S,20211027,00000000,S,20211027,00000000
44032566,N,20211027,20251231,N,20211027,20251231
44033896,S,20211027,00000000,N,00000000,00000000
44035990,S,20211027,00000000,S,20211027,00000000
44036091,S,20211027,20261231,S,20211027,20261231
44036629,S,20211027,00000000,S,20211027,00000000
44036682,S,20211027,00000000,S,20211027,00000000
44037401,S,20260101,20261231,N,00000000,00000000
44041076,S,20211027,00000000,S,20211027,00000000
44048008,S,20211027,00000000,S,20211027,00000000
44049331,S,20211028,00000000,S,20211028,00000000
44050620,S,20230101,00000000,N,00000000,00000000
44050765,S,20211028,00000000,S,20211028,00000000
44050769,S,20211028,00000000,S,20211028,00000000
44051222,S,20211028,00000000,S,20211028,00000000
44051338,S,20211028,00000000,S,20211028,00000000
44057493,S,20211028,00000000,N,20211028,20260131
44058935,S,20211028,20261231,S,20211028,20261231
44059944,S,20211028,00000000,S,20211028,00000000
44060521,N,20211028,20241231,N,20211028,20241231
44065899,S,20211029,00000000,N,00000000,00000000
44066508,S,20211029,00000000,S,20211029,00000000
44066831,N,20211029,20251231,N,20211029,20251231
44068167,S,20211029,00000000,S,20211029,00000000
44068881,S,20211029,00000000,S,20211029,00000000
44069069,S,20211029,00000000,S,20211029,00000000
44072168,S,20211029,00000000,N,00000000,00000000
44073180,S,20240101,00000000,N,00000000,00000000
44073448,S,20211029,00000000,S,20211029,00000000
44073631,S,20211029,00000000,S,20211029,00000000
44073848,S,20211029,00000000,S,20211029,00000000
44074213,S,20211029,00000000,S,20211029,00000000
44075106,S,20211029,00000000,S,20211029,00000000
44075724,S,20211029,00000000,S,20211029,00000000
44076759,S,20211029,00000000,S,20211029,00000000
44078369,S,20211030,00000000,S,20211030,00000000
44079079,S,20211030,00000000,S,20211030,00000000
44079869,S,20211030,00000000,S,20211030,00000000
44082199,S,20211031,00000000,S,20211031,00000000
44082499,N,20211031,20241231,N,20211031,20221231
44082743,S,20211031,20261231,S,20211031,20261231
44084773,S,20211101,00000000,N,00000000,00000000
44084951,S,20230101,00000000,N,00000000,00000000
44086799,S,20211101,00000000,S,20211101,00000000
44089702,S,20211101,00000000,N,00000000,00000000
44092999,S,20211102,00000000,S,20211102,00000000
44097273,S,20211103,00000000,S,20211103,00000000
44097944,S,20211103,00000000,S,20211103,00000000
44099055,S,20211103,00000000,S,20211103,00000000
44100841,S,20211103,00000000,S,20211103,00000000
44102542,S,20211103,00000000,N,00000000,00000000
44106908,S,20211103,00000000,S,20211103,00000000
44108373,S,20211103,00000000,S,20211103,00000000
44111461,S,20211103,00000000,N,20211103,20221231
44113608,N,20211104,20241231,N,20211104,20241231
44114344,S,20211104,00000000,S,20211104,00000000
44116819,S,20211104,00000000,S,20211104,00000000
44117332,S,20211104,00000000,S,20211104,00000000
44118146,S,20211104,00000000,S,20211104,00000000
44118902,S,20211104,00000000,S,20211104,00000000
44122138,S,20211104,00000000,S,20211104,00000000
44126835,S,20211104,00000000,S,20211104,00000000
44128572,N,20211104,20251231,N,20211104,20221231
44129126,S,20211104,00000000,S,20211104,00000000
44130007,S,20211104,00000000,S,20211104,00000000
44131578,S,20211105,00000000,S,20211105,00000000
44131596,N,20211105,20251231,N,20211105,20251231
44131676,S,20211105,00000000,N,20211105,20241231
44132444,S,20211105,00000000,S,20211105,00000000
44132655,S,20211105,00000000,S,20211105,00000000
44132955,S,20211105,20261231,S,20250101,20261231
44138919,S,20211105,00000000,N,00000000,00000000
44139253,S,20211105,00000000,S,20211105,00000000
44142943,S,20211105,20261231,N,00000000,00000000
44144071,S,20211105,00000000,S,20211105,00000000
44144765,N,20211106,20251231,N,20211106,20251231
44150917,S,20260101,20261231,N,20211108,20241231
44153025,S,20211108,00000000,S,20211108,00000000
44155571,S,20211108,00000000,S,20211108,00000000
44155668,S,20211108,00000000,S,20211108,00000000
44162566,S,20211108,00000000,S,20211108,00000000
44165383,S,20211108,00000000,N,00000000,00000000
44165693,S,20211108,00000000,S,20211108,00000000
44167857,S,20211109,00000000,S,20211109,00000000
44168800,S,20211109,00000000,S,20211109,00000000
44170862,S,20211109,00000000,S,20211109,00000000
44174475,S,20260101,20261231,N,00000000,00000000
44175150,S,20211109,00000000,S,20211109,00000000
44179552,N,20211109,20251231,N,20211109,20251231
44185230,S,20260101,20261231,N,00000000,00000000
